block,plot,transect,subtransect,date,species,cover_start_m,cover_end_m,avg_height_cm,cover_length,species_name,condition,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,DWD,17.50,19.00,0,1.50,Down woody debris,LIVE,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,BG,19.00,19.25,0,0.25,Bare ground,LIVE,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,DWD,19.25,19.50,0,0.25,Down woody debris,LIVE,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,GF,19.50,22.00,25,2.50,Grass/Forb,LIVE,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,CECO,22.00,23.25,25,1.25,Ceanothus cordulatus,DEAD,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,GF,23.25,24.50,0,1.25,Grass/Forb,LIVE,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,CECO,24.50,24.75,25,0.25,Ceanothus cordulatus,LIVE,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,DWD,24.75,25.50,0,0.75,Down woody debris,LIVE,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,F,25.50,26.25,0,0.75,Forb,LIVE,
E4,E4:CH,E4:CH:S,E4:CH:S:3,2019-08-03,L,26.25,30.00,0,3.75,Litter,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,GF,0.00,2.75,25,2.75,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,CECO,2.75,3.75,25,1.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,GF,3.75,8.75,0,5.00,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,CECO,8.75,9.75,25,1.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,BG,9.75,10.50,0,0.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,CECO,10.50,11.25,0,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,GF,11.25,11.75,25,0.50,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,BG,11.75,14.50,0,2.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,GF,14.50,19.50,25,5.00,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,CECO,19.50,20.00,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,GF,20.00,22.25,0,2.25,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,CECO,22.25,23.00,25,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,GF,23.00,28.25,0,5.25,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,CECO,28.25,28.50,25,0.25,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:1,2019-08-03,GF,28.50,30.00,0,1.50,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,GF,0.00,3.00,0,3.00,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,BG,3.00,7.50,0,4.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,CEPR,7.50,8.25,0,0.75,Ceanothus prostratus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,BG,8.25,8.75,0,0.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,CECO,8.75,9.50,25,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,GF,9.50,12.50,0,3.00,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,CECO,12.50,13.00,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,CEPR,13.00,13.25,0,0.25,Ceanothus prostratus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,GF,13.25,13.75,0,0.50,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,CECO,13.75,15.00,0,1.25,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,GF,15.00,15.75,0,0.75,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,CECO,15.75,18.00,25,2.25,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,GF,18.00,21.00,0,3.00,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,CECO,21.00,23.25,0,2.25,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,GF,23.25,26.00,0,2.75,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,CECO,26.00,26.75,25,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:2,2019-08-03,GF,26.75,30.00,0,3.25,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,DWD,0.00,1.50,75,1.50,Down woody debris,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,CECO,1.50,4.00,0,2.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,DWD,4.00,5.75,0,1.75,Down woody debris,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,CECO,5.75,9.00,0,3.25,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,GF,9.00,11.00,0,2.00,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,CECO,11.00,12.25,0,1.25,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,DWD,12.25,18.50,25,6.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,GF,18.50,22.75,0,4.25,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,CECO,22.75,23.75,0,1.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:M,E4:CN:M:3,2019-08-03,GF,23.75,30.00,0,6.25,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,BG,0.00,2.00,0,2.00,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,DWD,2.00,3.75,0,1.75,Down woody debris,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,BG,3.75,5.50,0,1.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,F,5.50,6.50,0,1.00,Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,CECO,6.50,7.25,25,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,F,7.25,11.50,0,4.25,Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,L,11.50,12.00,0,0.50,Litter,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,BG,12.00,13.50,0,1.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,G,13.50,13.75,0,0.25,Grass,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,BG,13.75,17.00,0,3.25,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,DWD,17.00,18.25,0,1.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,BG,18.25,21.25,0,3.00,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,DWD,21.25,22.00,0,0.75,Down woody debris,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,BG,22.00,22.75,0,0.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,GF,22.75,25.25,25,2.50,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,CECO,25.25,25.75,25,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,BG,25.75,27.00,0,1.25,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,CECO,27.00,27.75,0,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,DWD,27.75,28.00,0,0.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,CECO,28.00,28.50,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,DWD,28.50,29.50,0,1.00,Down woody debris,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:1,2019-08-03,CECO,29.50,30.00,25,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,0.00,1.50,0,1.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,DWD,1.50,2.50,0,1.00,Down woody debris,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,L,2.50,3.00,0,0.50,Litter,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,G,3.00,3.75,0,0.75,Grass,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,DWD,3.75,4.00,0,0.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,F,4.00,6.00,0,2.00,Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,6.00,7.50,25,1.50,Ceanothus cordulatus,DEAD,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,L,7.50,8.50,0,1.00,Litter,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,8.50,9.00,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,F,9.00,9.50,0,0.50,Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,9.50,9.75,0,0.25,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,BG,9.75,10.75,0,1.00,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,10.75,11.25,50,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,BG,11.25,12.25,0,1.00,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,GF,12.25,13.25,25,1.00,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CEVE,13.25,13.75,0,0.50,Ceanothus velutinus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,L,13.75,15.25,0,1.50,Litter,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,15.25,15.75,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,BG,15.75,17.00,0,1.25,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,17.00,17.75,0,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,GF,17.75,18.50,25,0.75,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,L,18.50,19.00,0,0.50,Litter,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,19.00,20.00,25,1.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,BG,20.00,21.75,0,1.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,21.75,23.75,25,2.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,L,23.75,24.25,0,0.50,Litter,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,F,24.25,24.50,25,0.25,Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,BG,24.50,25.50,0,1.00,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,L,25.50,26.75,0,1.25,Litter,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,CECO,26.75,27.50,25,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:2,2019-08-03,BG,27.50,30.00,0,2.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,BG,0.00,11.00,0,11.00,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,GF,11.00,12.50,0,1.50,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,BG,12.50,13.50,0,1.00,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,F,13.50,15.00,0,1.50,Forb,DEAD,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,BG,15.00,15.50,0,0.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,CECO,15.50,16.75,0,1.25,Ceanothus cordulatus,DEAD,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,ARPA,16.75,18.00,0,1.25,Arctostaphylos patula,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,BG,18.00,18.50,0,0.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,L,18.50,19.00,0,0.50,Litter,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,ARPA,19.00,19.50,0,0.50,Arctostaphylos patula,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,F,19.50,21.00,0,1.50,Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,L,21.00,21.25,0,0.25,Litter,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,ARPA,21.25,21.75,0,0.50,Arctostaphylos patula,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,GF,21.75,22.50,25,0.75,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,BG,22.50,27.00,0,4.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,DWD,27.00,27.50,0,0.50,Down woody debris,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,BG,27.50,28.50,0,1.00,Bare ground,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,CECO,28.50,29.00,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:N,E4:CN:N:3,2019-08-03,BG,29.00,30.00,25,1.00,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,CECO,0.00,0.50,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,G,0.50,4.00,25,3.50,Grass,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,BG,4.00,4.50,0,0.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,GF,4.50,8.50,0,4.00,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,BG,8.50,12.00,0,3.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,F,12.00,12.75,50,0.75,Forb,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,BG,12.75,15.00,0,2.25,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,DWD,15.00,15.25,0,0.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,BG,15.25,16.50,0,1.25,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,DWD,16.50,19.25,0,2.75,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,L,19.25,20.00,0,0.75,Litter,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,F,20.00,20.50,25,0.50,Forb,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,BG,20.50,22.00,0,1.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,CECO,22.00,23.00,0,1.00,Ceanothus cordulatus,DEAD,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,BG,23.00,23.75,0,0.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,GF,23.75,25.50,25,1.75,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,DWD,25.50,25.75,0,0.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,BG,25.75,26.25,0,0.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,CECO,26.25,28.75,25,2.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,DWD,28.75,29.00,0,0.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:1,2019-08-03,CECO,29.00,30.00,0,1.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,BG,0.00,1.50,0,1.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,1.50,3.00,0,1.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,DWD,3.00,3.50,0,0.50,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,3.50,4.25,0,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,DWD,4.25,4.50,0,0.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,4.50,5.75,25,1.25,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,BG,5.75,6.50,0,0.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,G,6.50,7.25,0,0.75,Grass,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,7.25,8.00,25,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,GF,8.00,9.75,0,1.75,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,9.75,11.50,50,1.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,DWD,11.50,12.50,0,1.00,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,12.50,14.00,25,1.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,L,14.00,17.00,0,3.00,Litter,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,17.00,20.00,0,3.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,BG,20.00,20.25,0,0.25,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,20.25,21.25,0,1.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,L,21.25,22.75,0,1.50,Litter,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,22.75,23.25,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,L,23.25,24.25,0,1.00,Litter,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,F,24.25,26.00,25,1.75,Forb,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,G,26.00,27.00,0,1.00,Grass,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,L,27.00,27.25,0,0.25,Litter,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,27.25,29.00,0,1.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,DWD,29.00,29.50,0,0.50,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,CECO,29.50,29.75,25,0.25,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:2,2019-08-03,L,29.75,30.00,0,0.25,Litter,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,CECO,0.00,3.00,0,3.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,GF,3.00,3.50,0,0.50,Grass/Forb,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,DWD,3.50,4.50,0,1.00,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,G,4.50,5.00,0,0.50,Grass,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,DWD,5.00,6.75,0,1.75,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,G,6.75,8.25,25,1.50,Grass,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,CECO,8.25,9.75,0,1.50,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,L,9.75,10.50,0,0.75,Litter,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,CECO,10.50,12.50,50,2.00,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,G,12.50,13.25,25,0.75,Grass,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,CECO,13.25,14.00,50,0.75,Ceanothus cordulatus,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,L,14.00,14.75,0,0.75,Litter,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,F,14.75,15.00,25,0.25,Forb,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,BG,15.00,15.75,0,0.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,ARPA,15.75,16.00,0,0.25,Arctostaphylos patula,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,BG,16.00,16.75,0,0.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,G,16.75,17.50,25,0.75,Grass,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,BG,17.50,19.00,0,1.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,G,19.00,19.75,25,0.75,Grass,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,SYM,19.75,20.00,0,0.25,Symphoricarpos spp,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,BG,20.00,20.50,0,0.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,DWD,20.50,20.75,0,0.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,ARPA,20.75,21.25,0,0.50,Arctostaphylos patula,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,DWD,21.25,21.50,0,0.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,BG,21.50,26.25,0,4.75,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,DWD,26.25,26.50,0,0.25,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,G,26.50,27.00,0,0.50,Grass,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,ARPA,27.00,27.25,0,0.25,Arctostaphylos patula,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,DWD,27.25,28.75,0,1.50,Down woody debris,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,BG,28.75,29.25,0,0.50,Bare ground,LIVE,
E4,E4:CN,E4:CN:S,E4:CN:S:3,2019-08-03,DWD,29.25,30.00,0,0.75,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,BG,0.00,1.75,0,1.75,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,DWD,1.75,2.25,0,0.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,BG,2.25,8.25,0,6.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,ARPA,8.25,8.50,25,0.25,Arctostaphylos patula,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,G,8.50,8.75,25,0.25,Grass,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,ARPA,8.75,9.00,25,0.25,Arctostaphylos patula,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,CECO,9.00,9.25,25,0.25,Ceanothus cordulatus,DEAD,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,BG,9.25,10.25,0,1.00,Bare ground,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,F,10.25,10.50,25,0.25,Forb,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,DWD,10.50,11.00,0,0.50,Down woody debris,LIVE,
E4,E4:EG,E4:EG:M,E4:EG:M:1,2019-08-03,BG,11.00,21.25,0,10.25,Bare ground,LIVE,
