"","time","treatment","planting","followup","block","plot","transect","patch_id","cover_type","avg_height_cm","cover_length","fire_type"
"5073","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00037","forb",25,1.5,"low"
"5074","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00038","shrub",55,2.5,"high"
"5075","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00039","fuel",0,0.75,"low"
"5076","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00040","forb",25,2,"low"
"5077","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00041","fuel",0,0.75,"low"
"5078","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00042","shrub",0,0.25,"low"
"5079","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00043","forb",25,0.5,"low"
"5080","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00044","UNK",25,0.5,NA
"5081","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00045","forb",25,0.75,"low"
"5082","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00046","fuel",0,1,"low"
"5083","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00047","bare",0,0.25,"none"
"5084","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00048","forb",0,1.75,"low"
"5085","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00049","shrub",0,3.75,"low"
"5086","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00050","bare",150,1,"none"
"5087","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00051","fuel",0,0.75,"low"
"5088","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00052","forb",25,2.5,"low"
"5089","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00053","fuel",0,1.75,"low"
"5090","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00054","bare",0,2.25,"none"
"5091","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00055","fuel",0,0.25,"low"
"5092","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00056","bare",0,2.25,"none"
"5093","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00057","fuel",0,0.5,"low"
"5094","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00058","bare",0,0.25,"none"
"5095","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00059","fuel",0,2.25,"low"
"5096","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00060","shrub",0,0.5,"low"
"5097","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00061","forb",25,1,"low"
"5098","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00062","shrub",50,0.25,"high"
"5099","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00063","fuel",0,0.25,"low"
"5100","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00064","shrub",0,0.75,"low"
"5101","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00065","forb",0,0.75,"low"
"5102","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00066","shrub",0,0.25,"low"
"5103","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00067","fuel",0,0.5,"low"
"5104","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00068","shrub",0,0.25,"low"
"5105","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00069","bare",0,0.75,"none"
"5106","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00070","forb",25,1,"low"
"5107","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00071","shrub",25,0.25,"high"
"5108","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00072","forb",25,0.5,"low"
"5109","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00073","shrub",0,0.5,"low"
"5110","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00074","forb",0,1.5,"low"
"5111","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00075","bare",0,0.5,"none"
"5112","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00076","forb",25,0.25,"low"
"5113","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00077","bare",0,1.5,"none"
"5114","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00078","shrub",0,0.5,"low"
"5115","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00079","bare",0,0.75,"none"
"5116","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00080","forb",25,3.25,"low"
"5117","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00081","bare",0,1,"none"
"5118","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00082","forb",25,0.5,"low"
"5119","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00083","fuel",0,1.75,"low"
"5120","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00084","forb",25,0.25,"low"
"5121","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00085","fuel",0,1.75,"low"
"5122","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00086","shrub",0,0.25,"low"
"5123","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00087","bare",0,1,"none"
"5124","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00088","fuel",0,1.25,"low"
"5125","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00089","forb",25,1,"low"
"5126","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00090","shrub",50,0.5,"high"
"5127","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00091","forb",25,1,"low"
"5128","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00092","shrub",0,0.5,"low"
"5129","post","EN","E","N","E3","E3:EN","E3:EN:M","post:E3:EN:M:00093","forb",25,1.25,"low"
"5130","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00094","shrub",0,0.5,"low"
"5131","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00095","forb",0,0.5,"low"
"5132","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00096","shrub",12.5,2,"high"
"5133","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00097","bare",0,0.5,"none"
"5134","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00098","fuel",0,1,"low"
"5135","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00099","shrub",25,1,"high"
"5136","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00100","forb",0,0.75,"low"
"5137","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00101","fuel",0,0.5,"low"
"5138","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00102","forb",0,0.5,"low"
"5139","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00103","shrub",25,1.5,"high"
"5140","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00104","forb",0,0.25,"low"
"5141","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00105","bare",0,0.5,"none"
"5142","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00106","forb",25,0.5,"low"
"5143","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00107","shrub",25,1,"high"
"5144","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00108","forb",25,4.25,"low"
"5145","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00109","shrub",175,5.75,"high"
"5146","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00110","bare",0,0.5,"none"
"5147","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00111","shrub",19.4444444444444,2.25,"high"
"5148","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00112","bare",0,0.5,"none"
"5149","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00113","shrub",0,0.5,"low"
"5150","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00114","bare",0,1,"none"
"5151","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00115","grass",0,0.5,"low"
"5152","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00116","shrub",50,0.75,"high"
"5153","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00117","forb",0,1.75,"low"
"5154","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00118","shrub",75,1.25,"high"
"5155","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00119","fuel",0,1.25,"low"
"5156","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00120","shrub",25,3,"high"
"5157","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00121","fuel",0,0.25,"low"
"5158","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00122","forb",25,0.5,"low"
"5159","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00123","shrub",25,2.75,"high"
"5160","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00124","fuel",25,1.25,"low"
"5161","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00125","forb",25,2.5,"low"
"5162","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00126","shrub",25,0.5,"high"
"5163","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00127","forb",0,0.5,"low"
"5164","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00128","shrub",25,0.25,"high"
"5165","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00129","forb",0,0.75,"low"
"5166","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00130","shrub",50,0.5,"high"
"5167","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00131","forb",50,1.25,"low"
"5168","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00132","shrub",0,0.5,"low"
"5169","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00133","fuel",50,0.5,"low"
"5170","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00134","forb",0,0.25,"low"
"5171","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00135","shrub",50,0.75,"high"
"5172","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00136","bare",0,1.25,"none"
"5173","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00137","forb",0,5,"low"
"5174","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00138","shrub",25,0.75,"high"
"5175","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00139","forb",0,5.25,"low"
"5176","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00140","shrub",66.6666666666667,0.75,"high"
"5177","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00141","forb",25,1.5,"low"
"5178","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00142","fuel",0,0.25,"low"
"5179","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00143","forb",25,1.75,"low"
"5180","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00144","fuel",0,0.25,"low"
"5181","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00145","shrub",0,0.5,"low"
"5182","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00146","forb",25,1,"low"
"5183","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00147","fuel",0,1,"low"
"5184","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00148","forb",0,0.75,"low"
"5185","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00149","fuel",25,0.5,"low"
"5186","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00150","forb",0,1.75,"low"
"5187","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00151","fuel",50,1,"low"
"5188","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00152","shrub",75,2.5,"high"
"5189","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00153","forb",25,4.25,"low"
"5190","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00154","shrub",25,0.5,"high"
"5191","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00155","bare",0,0.25,"none"
"5192","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00156","forb",0,2.75,"low"
"5193","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00157","fuel",0,0.5,"low"
"5194","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00158","shrub",25,0.5,"high"
"5195","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00159","bare",0,0.25,"none"
"5196","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00160","shrub",25,2.25,"high"
"5197","post","EN","E","N","E3","E3:EN","E3:EN:N","post:E3:EN:N:00161","forb",0,5.75,"low"
"5198","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00162","forb",0,3,"low"
"5199","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00163","fuel",0,0.25,"low"
"5200","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00164","forb",0,0.25,"low"
"5201","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00165","fuel",0,0.75,"low"
"5202","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00166","forb",0,1,"low"
"5203","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00167","fuel",0,1.5,"low"
"5204","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00168","shrub",0,0.5,"low"
"5205","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00169","fuel",0,0.25,"low"
"5206","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00170","shrub",0,0.75,"low"
"5207","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00171","forb",0,0.25,"low"
"5208","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00172","fuel",0,0.25,"low"
"5209","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00173","forb",0,0.25,"low"
"5210","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00174","shrub",0,1.5,"low"
"5211","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00175","fuel",0,1.25,"low"
"5212","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00176","shrub",50,2.25,"high"
"5213","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00177","forb",0,0.5,"low"
"5214","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00178","fuel",0,0.75,"low"
"5215","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00179","forb",0,0.25,"low"
"5216","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00180","shrub",0,0.75,"low"
"5217","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00181","fuel",0,0.25,"low"
"5218","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00182","forb",0,2.25,"low"
"5219","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00183","fuel",0,0.75,"low"
"5220","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00184","shrub",0,0.5,"low"
"5221","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00185","forb",0,1,"low"
"5222","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00186","fuel",0,0.5,"low"
"5223","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00187","shrub",0,0.25,"low"
"5224","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00188","fuel",0,0.75,"low"
"5225","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00189","shrub",0,0.5,"low"
"5226","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00190","grass",25,1.25,"low"
"5227","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00191","fuel",0,0.75,"low"
"5228","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00192","bare",0,0.25,"none"
"5229","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00193","fuel",25,0.25,"low"
"5230","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00194","bare",0,6,"none"
"5231","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00195","fuel",75,2.75,"low"
"5232","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00196","shrub",0,0.5,"low"
"5233","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00197","fuel",0,0.75,"low"
"5234","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00198","forb",25,2,"low"
"5235","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00199","bare",0,0.5,"none"
"5236","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00200","shrub",0,0.5,"low"
"5237","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00201","bare",0,0.5,"none"
"5238","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00202","shrub",69.2307692307692,3.25,"high"
"5239","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00203","forb",25,1.75,"low"
"5240","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00204","fuel",25,1.75,"low"
"5241","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00205","forb",25,1,"low"
"5242","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00206","shrub",0,0.5,"low"
"5243","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00207","fuel",0,0.75,"low"
"5244","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00208","forb",25,0.5,"low"
"5245","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00209","shrub",0,1,"low"
"5246","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00210","forb",125,1,"low"
"5247","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00211","shrub",0,1.25,"low"
"5248","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00212","fuel",0,0.5,"low"
"5249","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00213","shrub",0,1.75,"low"
"5250","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00214","grass",25,0.5,"low"
"5251","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00215","forb",25,0.25,"low"
"5252","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00216","bare",0,0.25,"none"
"5253","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00217","fuel",0,1.25,"low"
"5254","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00218","forb",25,0.75,"low"
"5255","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00219","fuel",0,0.5,"low"
"5256","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00220","grass",25,0.5,"low"
"5257","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00221","shrub",0,0.25,"low"
"5258","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00222","fuel",0,0.75,"low"
"5259","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00223","grass",25,1,"low"
"5260","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00224","forb",0,2.25,"low"
"5261","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00225","shrub",0,0.25,"low"
"5262","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00226","fuel",0,0.25,"low"
"5263","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00227","bare",0,1,"none"
"5264","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00228","shrub",0,1.25,"low"
"5265","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00229","forb",0,0.5,"low"
"5266","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00230","bare",0,0.5,"none"
"5267","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00231","forb",0,2.75,"low"
"5268","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00232","fuel",0,0.25,"low"
"5269","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00233","shrub",0,0.25,"low"
"5270","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00234","forb",0,4.5,"low"
"5271","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00235","fuel",0,2,"low"
"5272","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00236","forb",25,0.75,"low"
"5273","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00237","fuel",0,1,"low"
"5274","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00238","forb",0,0.5,"low"
"5275","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00239","bare",0,0.5,"none"
"5276","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00240","fuel",0,0.25,"low"
"5277","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00241","forb",0,0.25,"low"
"5278","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00242","shrub",50,0.5,"high"
"5279","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00243","bare",0,0.25,"none"
"5280","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00244","forb",0,0.25,"low"
"5281","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00245","fuel",0,0.25,"low"
"5282","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00246","forb",25,4.5,"low"
"5283","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00247","bare",0,0.5,"none"
"5284","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00248","shrub",0,0.25,"low"
"5285","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00249","bare",0,0.5,"none"
"5286","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00250","shrub",0,0.5,"low"
"5287","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00251","grass",0,1,"low"
"5288","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00252","bare",0,0.5,"none"
"5289","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00253","fuel",0,0.75,"low"
"5290","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00254","shrub",0,0.25,"low"
"5291","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00255","grass",0,0.75,"low"
"5292","post","EN","E","N","E3","E3:EN","E3:EN:S","post:E3:EN:S:00256","fuel",0,0.25,"low"
"5293","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00178","shrub",0,1.5,"low"
"5294","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00179","fuel",0,1,"low"
"5295","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00180","bare",0,5.25,"none"
"5296","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00181","shrub",25,0.5,"high"
"5297","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00182","forb",0,3.25,"low"
"5298","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00183","bare",0,5,"none"
"5299","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00184","shrub",0,0.5,"low"
"5300","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00185","bare",0,6,"none"
"5301","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00186","forb",0,2.25,"low"
"5302","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00187","shrub",25,0.5,"high"
"5303","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00188","forb",0,0.5,"low"
"5304","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00189","shrub",50,0.25,"high"
"5305","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00190","forb",0,2.5,"low"
"5306","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00191","shrub",25,0.25,"high"
"5307","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00192","forb",0,0.75,"low"
"5308","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00193","bare",0,1.25,"none"
"5309","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00194","fuel",0,0.5,"low"
"5310","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00195","shrub",0,0.25,"low"
"5311","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00196","bare",0,2.25,"none"
"5312","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00197","shrub",0,0.75,"low"
"5313","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00198","bare",0,4,"none"
"5314","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00199","shrub",25,0.75,"high"
"5315","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00200","bare",0,1,"none"
"5316","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00201","shrub",25,2.25,"high"
"5317","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00202","fuel",50,5,"low"
"5318","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00203","bare",0,2,"none"
"5319","post","EN","E","N","E4","E4:EN","E4:EN:M","post:E4:EN:M:00204","shrub",0,2.25,"low"
